"","BAIRRO","NM_VOTAVEL","votos_bairro","votos_cand","freq_cand"
"434","JARDIM CARVALHO","GUSTAVO BOHRER PAIM",9761,118,1.20889253150292
"435","JARDIM CARVALHO","JOÃO DERLY DE OLIVEIRA NUNES JUNIOR",9761,351,3.59594303862309
"436","JARDIM CARVALHO","JULIANA BRIZOLA",9761,647,6.62841921934228
"437","JARDIM CARVALHO","JULIO CESAR LEIRIAS FLORES",9761,22,0.225386743161561
"438","JARDIM CARVALHO","LUIZ DELVAIR MARTINS BARROS",9761,1,0.0102448519618892
"439","JARDIM CARVALHO","MANUELA PINTO VIEIRA D AVILA",9761,3584,36.7175494314107
"440","JARDIM CARVALHO","MONTSERRAT ANTÔNIO DE VASCONCELLOS MARTINS",9761,8,0.0819588156951132
"441","JARDIM CARVALHO","NELSON MARCHEZAN JÚNIOR",9761,1732,17.744083597992
"442","JARDIM CARVALHO","RODRIGO MARINI MARONI",9761,60,0.614691117713349
"443","JARDIM CARVALHO","SEBASTIÃO DE ARAÚJO MELO",9761,2559,26.2165761704743
"444","JARDIM CARVALHO","VALTER LUIS DA COSTA NAGELSTEIN",9761,237,2.42802991496773
"445","JARDIM DO SALSO","FERNANDA MELCHIONNA E SILVA",3476,160,4.6029919447641
"446","JARDIM DO SALSO","GUSTAVO BOHRER PAIM",3476,36,1.03567318757192
"447","JARDIM DO SALSO","JOÃO DERLY DE OLIVEIRA NUNES JUNIOR",3476,83,2.38780207134638
"448","JARDIM DO SALSO","JULIANA BRIZOLA",3476,226,6.50172612197929
"449","JARDIM DO SALSO","JULIO CESAR LEIRIAS FLORES",3476,4,0.115074798619102
"450","JARDIM DO SALSO","MANUELA PINTO VIEIRA D AVILA",3476,1115,32.0771001150748
"451","JARDIM DO SALSO","MONTSERRAT ANTÔNIO DE VASCONCELLOS MARTINS",3476,4,0.115074798619102
"452","JARDIM DO SALSO","NELSON MARCHEZAN JÚNIOR",3476,729,20.9723820483314
"453","JARDIM DO SALSO","RODRIGO MARINI MARONI",3476,23,0.661680092059839
"454","JARDIM DO SALSO","SEBASTIÃO DE ARAÚJO MELO",3476,980,28.1933256616801
"455","JARDIM DO SALSO","VALTER LUIS DA COSTA NAGELSTEIN",3476,116,3.33716915995397
